2025-03-19 18:49:40,061 - INFO - Execution finished for RK45, seed 2, error SQUARED in 146.15 seconds.
2025-03-19 18:49:40,067 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=3
2025-03-19 18:49:40,159 - INFO - Execution finished for RK45, seed 1, error MABS in 146.28 seconds.
2025-03-19 18:49:40,166 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=3
2025-03-19 18:49:41,151 - INFO - Execution finished for RK45, seed 1, error MSE in 147.28 seconds.
2025-03-19 18:49:41,156 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=4
2025-03-19 18:49:43,036 - INFO - Execution finished for RK45, seed 1, error ABS in 149.10 seconds.
2025-03-19 18:49:43,050 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=4
2025-03-19 18:49:43,916 - INFO - Execution finished for RK45, seed 1, error SQUARED in 150.06 seconds.
2025-03-19 18:49:43,924 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=4
2025-03-19 18:49:45,662 - INFO - Execution finished for RK45, seed 0, error MABS in 151.76 seconds.
2025-03-19 18:49:45,666 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=4
2025-03-19 18:49:45,884 - INFO - Execution finished for RK45, seed 0, error SQUARED in 152.08 seconds.
2025-03-19 18:49:45,900 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=5
2025-03-19 18:49:46,302 - INFO - Execution finished for RK45, seed 0, error ABS in 152.46 seconds.
2025-03-19 18:49:46,309 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=5
2025-03-19 18:49:46,598 - INFO - Execution finished for RK45, seed 2, error ABS in 152.55 seconds.
2025-03-19 18:49:46,602 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=5
2025-03-19 18:49:48,135 - INFO - Execution finished for RK45, seed 2, error MABS in 154.12 seconds.
2025-03-19 18:49:48,138 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=5
2025-03-19 18:51:52,933 - INFO - Execution finished for RK45, seed 3, error MABS in 132.27 seconds.
2025-03-19 18:51:52,939 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=6
2025-03-19 18:51:56,282 - INFO - Execution finished for RK45, seed 3, error ABS in 140.01 seconds.
2025-03-19 18:51:56,289 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=6
2025-03-19 18:51:57,136 - INFO - Execution finished for RK45, seed 4, error ABS in 134.10 seconds.
2025-03-19 18:51:57,160 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=6
2025-03-19 18:52:04,159 - INFO - Execution finished for RK45, seed 3, error SQUARED in 144.39 seconds.
2025-03-19 18:52:04,169 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=6
2025-03-19 18:52:06,108 - INFO - Execution finished for RK45, seed 5, error ABS in 138.36 seconds.
2025-03-19 18:52:06,111 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=7
2025-03-19 18:52:09,711 - INFO - Execution finished for RK45, seed 4, error SQUARED in 144.70 seconds.
2025-03-19 18:52:09,717 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=7
2025-03-19 18:52:09,989 - INFO - Execution finished for RK45, seed 4, error MABS in 142.31 seconds.
2025-03-19 18:52:09,996 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=7
